Parent_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
transcript:ENSDART00000160446	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160449	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160456	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160463	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160464	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160465	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160468	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160474	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160480	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160481	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160482	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160488	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160492	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160494	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160497	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160499	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160501	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160503	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160504	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160507	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160512	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160515	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160520	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160521	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160522	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000160536	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160542	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160544	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160545	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160546	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160547	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160548	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160549	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160551	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160555	0	1	0	1	2	0	0	0	0	0	0	0
transcript:ENSDART00000160560	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160564	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160567	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160570	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160575	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160578	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160582	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000160585	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160587	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160588	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160596	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160600	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160601	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160602	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160604	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160612	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160614	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160619	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160622	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160623	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160628	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160634	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160639	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160641	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160645	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160646	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160649	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160651	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160652	0	0	0	0	2	0	0	0	0	0	0	0
transcript:ENSDART00000160658	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160663	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160666	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160667	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160668	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160669	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160671	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160673	0	0	2	1	1	0	0	0	1	0	1	0
transcript:ENSDART00000160678	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160679	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160690	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160692	0	0	0	0	0	0	1	0	0	0	0	0
transcript:ENSDART00000160693	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160703	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160704	0	0	0	0	0	0	0	0	0	1	0	0
transcript:ENSDART00000160707	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160708	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160709	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160712	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160715	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160717	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160720	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160723	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160726	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160727	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160729	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160731	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160735	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160748	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160750	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160751	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160753	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160754	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160756	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160765	0	0	0	0	0	1	0	0	0	0	0	0
transcript:ENSDART00000160766	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160767	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160768	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160769	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160777	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160781	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160782	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160783	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160800	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160803	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160812	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160817	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160818	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160821	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160825	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160827	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160833	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160835	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160836	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160840	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160845	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160847	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160849	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160850	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160851	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160853	0	0	1	1	2	0	1	0	1	0	0	0
transcript:ENSDART00000160857	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160858	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160866	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160869	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160875	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160877	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160879	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160881	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000160883	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160885	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160890	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160894	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160896	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160897	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160902	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160906	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160907	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160908	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160911	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160912	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160914	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160915	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160924	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160926	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160929	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160930	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160932	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160934	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160936	0	0	0	0	0	0	0	0	0	1	0	0
transcript:ENSDART00000160937	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160939	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160941	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160950	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160956	0	2	9	1	6	0	0	0	0	0	0	1
transcript:ENSDART00000160964	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160966	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160967	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160968	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160971	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160973	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160976	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160977	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160979	1	0	3	0	2	1	0	0	0	0	1	0
transcript:ENSDART00000160980	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160989	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160991	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000160992	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161001	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161007	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161008	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161009	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161010	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161011	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161012	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161014	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161015	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161016	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161017	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161019	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161021	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161022	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161023	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161026	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161027	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161035	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161036	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161039	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161041	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161046	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161047	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161048	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161049	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161050	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161053	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161054	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161055	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161059	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161060	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161061	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161062	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161063	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161065	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161067	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161068	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161076	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161079	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161083	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161086	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161087	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161089	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161093	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161095	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161096	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161097	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161098	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161101	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161103	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161105	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161106	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161107	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161108	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161109	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161112	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161113	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161120	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161121	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161123	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161127	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161131	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161133	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161138	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161139	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161140	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161144	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161147	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161148	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161149	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161151	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161152	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161154	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161160	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161162	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161163	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161164	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161165	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161167	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161168	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161169	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161171	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161175	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161176	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161179	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161180	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161182	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161188	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161193	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161194	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161197	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161201	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161202	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161203	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161204	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161206	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161211	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161212	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161213	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161216	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161221	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161225	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161230	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161238	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161241	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161243	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161245	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161250	0	0	1	0	2	1	0	0	0	0	0	0
transcript:ENSDART00000161251	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161252	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000161253	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161255	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161257	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161261	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161263	0	0	0	0	0	1	0	0	0	0	0	0
transcript:ENSDART00000161264	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161265	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161268	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161269	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161272	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161275	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161277	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161280	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161282	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161284	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161286	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161289	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161294	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161296	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161299	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161307	0	0	0	0	0	0	0	0	0	0	1	0
transcript:ENSDART00000161311	0	1	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161314	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161319	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161320	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161321	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161322	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161326	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161339	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161343	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161344	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161345	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000161346	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161348	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161351	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161355	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161369	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161379	0	1	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161380	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161381	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161386	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161387	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161391	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161392	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161393	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161395	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161400	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161403	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161407	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161410	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161412	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161414	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161421	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161422	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161426	0	0	1	0	2	0	0	0	0	0	0	0
transcript:ENSDART00000161427	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161432	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161441	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161443	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161445	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161450	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161451	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161454	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161456	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161458	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161460	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161464	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161466	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161468	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161469	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161473	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161475	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161480	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161481	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161484	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161485	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161486	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161487	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161489	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000161493	0	0	0	0	0	0	0	0	0	0	0	0
